X3TCREDADV,X3TCREDHON,X5DUALCRSFLG,A1G9STUDY,X3TGPA9TH,X1TXMTH,X1PAREDU,X1FAMINCOME,X1POVERTY,X1POVERTY130,X1PAR1EMP,X1STDOB,X1SEX_1.0,X1SEX_2.0,X1RACE_1.0,X1RACE_2.0,X1RACE_3.0,X1RACE_4.0,X1RACE_5.0,X1RACE_6.0,X1RACE_7.0,X1RACE_8.0,Cluster,T_ADV,T_HON,T_STUDY,T_ADV_hat,T_HON_hat
8.5,1.5,2.0,0.0,3.0,0.7482,2.0,6.0,0.0,0.0,4.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,0.43600482557011216,0.5205073256883636
1.0,2.5,1.0,0.0,3.5,0.017,4.0,6.0,0.0,0.0,2.0,199505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0.5837405132025052,0.5221392500193942
1.5,3.0,2.0,1.0,3.5,1.2842,4.0,5.0,0.0,0.0,3.0,199408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.6659214804711889,0.6921940499028548
0.0,0.0,3.0,0.0,3.5,-0.1084,4.0,9.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.6026850594578793,0.5970407386635579
9.0,9.5,3.0,1.0,4.0,0.9635,,,,,,199506.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.8113191287979427,0.6437611665951877
3.0,0.0,3.0,0.0,3.0,0.4637,3.0,3.0,0.0,0.0,3.0,199405.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.37324726248950557,0.46681352389346664
0.0,0.0,3.0,0.0,3.0,-0.7524,2.0,2.0,0.0,1.0,4.0,199401.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,0.15213686865459153,0.28381888811090117
0.0,11.0,3.0,0.0,4.0,0.5126,,,,,,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.5819064027709974,0.586629380054149
1.0,7.0,3.0,0.0,3.5,-0.1185,7.0,13.0,0.0,0.0,2.0,199411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,1,0,0.5643061560924292,0.5413637142757637
0.0,0.0,2.0,0.0,2.5,0.3964,4.0,7.0,0.0,0.0,4.0,199505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.3912961433974701,0.3879001723924725
0.0,0.0,3.0,0.0,0.25,-0.6722,3.0,1.0,1.0,1.0,3.0,199402.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,0,0,0.06541172302082371,0.11366486461686856
1.5,0.0,3.0,0.0,2.0,0.7495,2.0,9.0,0.0,0.0,4.0,199501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.38214377965111784,0.35618609693263037
3.5,5.0,3.0,0.0,3.5,0.8857,1.0,2.0,1.0,1.0,4.0,199504.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,1,0,0.5544406791536552,0.5467130796076196
0.0,0.0,3.0,0.0,2.5,-0.1033,4.0,10.0,0.0,0.0,4.0,199408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.2489483485020218,0.3154876788320242
5.5,6.0,2.0,0.0,3.5,1.0454,2.0,4.0,0.0,0.0,4.0,199506.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.7645433054665298,0.6281485076271717
3.0,4.0,3.0,0.0,4.0,0.9069,5.0,7.0,0.0,0.0,2.0,199409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.6745526529460002,0.699441018725173
4.0,8.5,2.0,1.0,4.0,1.489,7.0,8.0,0.0,0.0,3.0,199509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.8430665392688355,0.7687007610661865
0.0,0.0,3.0,0.0,2.0,0.0119,,,,,,199507.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0.20915247021300382,0.26098593040588086
2.0,11.5,3.0,0.0,3.5,1.0959,4.0,6.0,0.0,0.0,4.0,199408.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.6780687414716025,0.6672475158295214
6.0,3.0,3.0,1.0,3.5,,,,,,,199400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.617580148454863,0.571544324251512
0.0,0.0,2.0,0.0,2.5,-1.1435,3.0,6.0,0.0,0.0,4.0,199502.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.09228299213986442,0.2095482347543911
1.0,0.0,3.0,1.0,1.5,-0.8962,3.0,3.0,0.0,0.0,4.0,199504.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.13804693415991756,0.19303005237024298
13.0,9.0,3.0,1.0,4.0,2.1861,7.0,11.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.8701290362307585,0.7683193956823199
0.0,0.0,3.0,0.0,2.5,0.0372,5.0,13.0,0.0,0.0,4.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.35595050708386444,0.3262057800111719
0.0,0.0,3.0,0.0,2.5,-1.5824,,,,,,199411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.1469201897653393,0.2371872553408824
0.0,0.0,3.0,0.0,3.0,-0.325,,,,,,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.22318556624105085,0.3642640323708117
2.0,2.0,3.0,0.0,3.5,1.0469,4.0,2.0,0.0,0.0,4.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.5841107478128788,0.6154800498521208
1.0,0.0,3.0,0.0,3.5,1.2942,,,,,,199411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.6934098855876337,0.6398806907724213
9.0,0.0,3.0,0.0,4.0,2.1006,5.0,11.0,0.0,0.0,4.0,199508.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,0.842810352476903,0.7486933946801251
1.0,6.0,3.0,1.0,3.0,-0.0043,4.0,3.0,0.0,1.0,4.0,199504.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,1,1,0.3536126280752871,0.39201958452777796
3.0,4.0,3.0,0.0,3.5,0.8153,4.0,13.0,0.0,0.0,2.0,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.6626416874698384,0.6458298225755492
1.0,5.0,3.0,0.0,3.5,1.5001,4.0,9.0,0.0,0.0,4.0,199506.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.7640561372702338,0.7243562042115512
8.0,1.0,3.0,0.0,2.0,0.9014,4.0,6.0,0.0,0.0,4.0,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,0.38100619822647375,0.42070856946596613
4.0,6.0,3.0,0.0,3.5,0.4733,4.0,6.0,0.0,0.0,4.0,199407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1,0,0.5372160869524708,0.5990535658681037
2.0,6.0,3.0,0.0,3.5,1.0182,3.0,2.0,0.0,0.0,4.0,199404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.4173314747031672,0.5405955257319693
6.0,13.0,3.0,1.0,3.0,,,,,,,199400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.4089954151528024,0.4202096275626153
10.0,2.0,3.0,1.0,3.5,1.0476,4.0,5.0,0.0,0.0,4.0,199204.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0,1,0.5434392188429465,0.5206058324773178
7.0,3.0,3.0,1.0,4.0,1.8388,4.0,4.0,0.0,0.0,2.0,199509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.7932650065266093,0.6804907360125111
0.0,3.0,3.0,1.0,1.5,-0.5824,3.0,3.0,0.0,0.0,2.0,199508.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0.10865240428409638,0.17796832781620575
2.0,9.0,3.0,0.0,4.0,1.8566,7.0,7.0,0.0,0.0,2.0,199411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.7763657118599478,0.7487388634801944
6.5,0.0,3.0,0.0,2.5,-0.0886,4.0,2.0,1.0,1.0,4.0,199411.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,1,0,0,0.26987107274514377,0.2770510692245
13.0,6.5,3.0,0.0,3.5,1.2227,2.0,2.0,0.0,1.0,4.0,199409.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1,0,0.7377322491468157,0.630449270290207
0.0,0.0,3.0,1.0,3.0,-0.411,2.0,2.0,0.0,0.0,4.0,199502.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.1700267377645075,0.3176269458090363
0.0,0.0,3.0,0.0,0.25,-1.3695,2.0,2.0,1.0,1.0,2.0,199512.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,0,0,0.09537108066979691,0.14019623543302648
0.0,3.0,2.0,0.0,3.5,0.9206,3.0,7.0,0.0,0.0,2.0,199509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,0.6611656943298345,0.6287069284687948
2.0,0.0,3.0,0.0,4.0,-0.6822,2.0,8.0,0.0,0.0,2.0,199504.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.41490264389392456,0.42982111542169577
0.0,0.0,3.0,0.0,3.5,1.4115,7.0,9.0,0.0,0.0,4.0,199507.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0.7953246290229916,0.7763388702853482
4.0,8.0,2.0,0.0,4.0,-0.4967,7.0,3.0,0.0,0.0,3.0,199507.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0,0.4738015932202008,0.4894206469624486
0.0,1.0,3.0,1.0,3.0,-0.7323,5.0,7.0,0.0,0.0,4.0,199506.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,1,0.29071147653175816,0.41568798052742595
7.0,13.5,3.0,1.0,4.0,1.4947,7.0,8.0,0.0,0.0,4.0,199507.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,1,1,0.8496477755540701,0.7759635430659054
0.0,0.0,3.0,0.0,3.0,0.4068,2.0,3.0,0.0,0.0,2.0,199410.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0.39201873889799077,0.47309786581175733
2.0,0.0,3.0,1.0,4.0,1.3796,2.0,13.0,0.0,0.0,4.0,199501.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.7136758598574967,0.6628184665604056
0.0,1.0,3.0,0.0,3.0,0.0234,,,,,,199409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.2844662122969376,0.4448642235174124
3.5,5.0,3.0,0.0,2.5,0.8624,5.0,6.0,0.0,0.0,4.0,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.437345870331793,0.44316939483483125
4.0,2.0,2.0,1.0,4.0,0.9324,5.0,5.0,0.0,0.0,4.0,199507.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.6674572320482923,0.6461065116894197
0.0,0.0,3.0,0.0,1.5,0.0939,2.0,3.0,0.0,0.0,2.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.14831515566381084,0.19518659017796108
1.0,4.0,3.0,0.0,3.5,-0.4255,4.0,3.0,0.0,0.0,4.0,199501.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.35122386521014476,0.467876295173496
0.0,0.0,3.0,0.0,3.0,0.4788,2.0,2.0,0.0,0.0,4.0,199509.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.39681348164947994,0.4670756321854126
5.0,4.0,2.0,0.0,4.0,1.4187,5.0,5.0,0.0,0.0,3.0,199504.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1,0,0.75531191894406,0.6794960327340581
1.0,0.0,2.0,0.0,3.5,1.0531,3.0,4.0,0.0,0.0,4.0,199410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.5600871106555272,0.5925088924219757
3.0,1.0,3.0,1.0,3.5,1.4637,4.0,5.0,0.0,0.0,4.0,199507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0.7557093755170592,0.6876493638292547
0.5,0.0,2.0,0.0,2.5,0.4039,3.0,2.0,0.0,0.0,4.0,199506.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0.31627836527849623,0.3078044234887119
4.0,2.5,3.0,0.0,,0.9117,3.0,5.0,0.0,0.0,4.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0.45077293936244517,0.5302770450738301
0.5,2.5,3.0,1.0,3.0,-0.5341,3.0,1.0,1.0,1.0,2.0,199411.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,0,1,0.18295061209787275,0.26811192792689176
1.0,0.0,3.0,1.0,2.0,0.3339,,,,,,199504.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.30089728567983537,0.3197912619771585
0.0,4.0,3.0,1.0,3.5,-0.0022,5.0,6.0,0.0,0.0,4.0,199410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.4636967438437958,0.5540836451019455
3.5,4.5,3.0,0.0,3.5,1.1225,3.0,3.0,0.0,0.0,3.0,199507.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.6088638888426076,0.6062521196895666
3.0,0.0,2.0,0.0,3.5,0.0349,3.0,4.0,0.0,0.0,4.0,199504.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.3896381264381411,0.46869385438361283
0.0,4.0,3.0,1.0,,0.1205,4.0,6.0,0.0,0.0,3.0,199502.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.3906098755735017,0.49944454011904327
3.0,5.0,2.0,0.0,4.0,0.6282,,,,,,199504.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.579792202819522,0.6087870520899823
9.0,0.0,3.0,1.0,3.0,1.288,4.0,7.0,0.0,0.0,2.0,199505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,1,0.5508975206479368,0.5976048485930064
0.0,5.5,3.0,1.0,2.0,-0.9539,2.0,4.0,0.0,0.0,4.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.1501102053977867,0.18470334344382786
1.0,0.0,3.0,0.0,2.0,0.7806,,,,,,199311.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.14610367219830206,0.264382857182122
1.0,0.0,3.0,1.0,1.0,-1.2887,2.0,1.0,1.0,1.0,2.0,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,0,1,0.09892668565756464,0.14521779172693386
0.0,10.0,3.0,1.0,3.5,0.4741,5.0,6.0,0.0,0.0,4.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,1,0.6257538048242153,0.6043425187078284
0.0,0.0,3.0,1.0,3.5,-0.9871,3.0,3.0,0.0,0.0,4.0,199509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.25405992096321806,0.40754344358371547
0.0,1.0,3.0,1.0,2.0,0.2114,3.0,4.0,0.0,0.0,4.0,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,1,0.25222869016183375,0.23609137419536594
7.0,6.0,3.0,1.0,4.0,0.7468,7.0,9.0,0.0,0.0,4.0,199512.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.7357271592847302,0.6908230735637119
4.0,0.0,2.0,1.0,4.0,,,,,,,199500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,1,0.7135752064987652,0.5811293927038159
3.0,0.0,2.0,0.0,1.5,0.1484,,,,,,199506.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,0.18619444611480074,0.27068230234236706
2.0,10.0,1.0,0.0,3.5,0.3426,5.0,13.0,0.0,0.0,4.0,199507.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.7419306889122527,0.6890597858249095
6.0,0.0,3.0,0.0,3.5,,,,,,,199500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0.6396396179754479,0.5789018487083315
4.5,0.0,3.0,1.0,2.0,,,,,,,199500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.24798301418882562,0.29202807792929236
6.0,6.0,3.0,1.0,4.0,0.9262,,,,,,199411.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,1,0.7368581289805417,0.6745592530194622
0.0,0.0,3.0,0.0,2.5,-1.9841,2.0,1.0,1.0,1.0,4.0,199501.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,0,0.11389753292951439,0.20651987446580386
0.5,0.0,3.0,1.0,3.5,-0.3706,3.0,5.0,0.0,0.0,3.0,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.34367789087010076,0.4231635181533578
4.0,0.0,3.0,1.0,3.5,-0.8508,3.0,4.0,0.0,0.0,2.0,199507.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0,1,0.2990158067207389,0.4011209963772455
1.5,0.0,3.0,0.0,2.5,0.1694,,,,,,199504.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.22913692980417139,0.2589747929204466
2.0,0.0,3.0,0.0,3.5,0.7922,2.0,2.0,1.0,1.0,2.0,199504.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0.4960751389613672,0.502694898348321
5.5,0.0,3.0,1.0,3.5,0.8735,3.0,4.0,0.0,0.0,3.0,199501.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.5573547661820569,0.5724945001608258
1.0,0.0,3.0,0.0,2.0,,,,,,,199500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.3126501555461811,0.27714372699253814
0.0,0.0,3.0,0.0,2.5,-2.2266,2.0,1.0,1.0,1.0,2.0,199501.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0.1291293142189535,0.1722015778588823
0.0,0.0,3.0,0.0,2.0,-0.5236,4.0,8.0,0.0,0.0,4.0,199508.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.21888612773632818,0.28166592647130684
0.0,0.0,3.0,1.0,2.5,-0.3439,2.0,5.0,0.0,0.0,1.0,199404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.1788523593168787,0.204073598165386
0.0,0.0,2.0,0.0,3.0,-0.5265,3.0,3.0,0.0,0.0,3.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.18555545308227672,0.35874977468270397
0.5,3.0,3.0,0.0,1.5,,,,,,,199400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.19338690428171637,0.21474033190187874
2.0,0.0,3.0,0.0,3.0,0.3989,3.0,4.0,0.0,0.0,4.0,199511.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.3888532269674468,0.49571891474748564
1.5,3.0,2.0,0.0,2.5,1.4683,5.0,6.0,0.0,0.0,4.0,199507.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.4970612362608865,0.48658066720133847
0.0,7.0,2.0,1.0,3.0,0.7365,4.0,4.0,0.0,0.0,4.0,199501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,1,0.39320656683026706,0.5081263439159158
3.0,9.0,2.0,0.0,2.5,0.8245,,,,,,199507.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.3844464460361779,0.37334612656752514
0.0,5.0,3.0,1.0,3.0,0.2054,3.0,4.0,0.0,0.0,2.0,199506.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.35974262667204465,0.4248864855675854
3.0,1.0,3.0,1.0,3.5,-0.0269,3.0,1.0,1.0,1.0,3.0,199409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,1,0.27679972938855135,0.41549043172171146
0.0,0.0,3.0,1.0,2.5,-1.1159,3.0,3.0,0.0,0.0,2.0,199311.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,1,0.09966782842373556,0.17946199427987644
3.0,3.0,3.0,0.0,3.5,0.6919,4.0,7.0,0.0,0.0,4.0,199501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.5761677955493154,0.6407499691422303
0.5,0.0,3.0,1.0,2.5,-0.5829,3.0,4.0,0.0,0.0,4.0,199501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.17188143410484077,0.2515754464895369
1.0,2.5,2.0,1.0,3.0,,,,,,,199500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.40032548786769806,0.46187786874935455
2.5,0.0,3.0,0.0,,,,,,,,199500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.40821279075908484,0.49256905087028907
8.0,8.0,3.0,0.0,4.0,2.0316,7.0,12.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0,0.9048827579677575,0.8092351675441338
0.0,0.0,3.0,0.0,1.5,-1.7446,,,,,,199501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0.11437897765384608,0.1884362050905835
1.5,0.0,3.0,0.0,3.5,0.5888,3.0,4.0,0.0,0.0,2.0,199406.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.4456986602575157,0.5533492079954838
1.0,0.0,3.0,1.0,2.5,-0.4561,4.0,2.0,0.0,1.0,4.0,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.18732172142012296,0.2468768451081386
1.0,4.0,3.0,0.0,2.5,0.9074,,,,,,199502.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.3235830893594136,0.35260607229453783
5.0,8.5,2.0,0.0,3.0,0.6609,4.0,4.0,0.0,0.0,4.0,199504.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0,0.395833544831518,0.5129177396684629
2.0,9.5,3.0,1.0,2.5,0.4473,3.0,3.0,0.0,0.0,2.0,199503.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,1,1,0.26508497397291975,0.29853236673134537
1.5,0.0,2.0,0.0,3.0,,,,,,,199500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.44122529750890926,0.5255542788359062
9.5,0.0,3.0,1.0,3.5,2.181,4.0,13.0,0.0,0.0,2.0,199507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,1,0.8212667112591095,0.7339284471477935
12.5,0.0,3.0,1.0,4.0,1.2735,4.0,5.0,0.0,0.0,4.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,1,0.638998187881878,0.7009270518615311
0.0,0.0,3.0,1.0,3.0,0.8283,,,,,,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.41147971260297517,0.5375628542529252
0.0,0.0,3.0,1.0,3.0,-0.1134,2.0,2.0,0.0,0.0,4.0,199409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.2005918627592914,0.3642191208026799
4.0,10.0,3.0,0.0,3.5,0.3351,4.0,8.0,0.0,0.0,4.0,199410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0.49435778812152525,0.6368653903466288
2.0,1.0,2.0,0.0,3.0,-0.5993,5.0,8.0,0.0,0.0,4.0,199508.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.3103027581189473,0.3967480925613915
2.0,0.0,3.0,0.0,3.5,0.1341,,,,,,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.4544273553797803,0.5179676612196925
