STU_ID,SCH_ID,X3TGPA9TH,X1TXMTH,X1PAREDU,X1FAMINCOME,X1POVERTY,X1POVERTY130,X1PAR1EMP,X1SEX,X1RACE,X1STDOB,C1GETAHEAD,X3TCREDADV,X3TCREDHON,X5DUALCRSFLG,A1G9STUDY,X3TGPAACAD,X3TGPA12TH,X5GPAALL,X3TXSATCOMP
20019,-5,1.5,-8.0,-8,-8,-8,-8,-8,2,4,199500,-5,0.0,0.0,3,0,1.5,2.0,-9.0,-5
20020,-5,3.0,1.0156,-8,-8,-8,-8,-8,1,8,199504,-5,17.0,10.0,3,0,2.5,3.0,3.4,-5
20021,-5,2.0,-1.4505,-8,-8,-8,-8,-8,1,8,199411,-5,0.0,0.0,-6,-8,1.5,2.5,-6.0,-5
20022,-5,4.0,0.4557,-8,-8,-8,-8,-8,2,8,199511,-5,0.0,0.5,2,0,3.5,3.5,3.5,-5
20023,-5,3.0,-0.1483,4,5,0,0,4,1,8,199501,-5,1.0,0.0,-6,0,3.0,3.5,-6.0,-5
20024,-5,2.0,0.6558,5,5,0,0,3,1,8,199501,-5,1.0,0.0,3,0,2.0,2.5,2.9,-5
20025,-5,3.5,1.1332,4,5,0,0,3,2,8,199509,-5,5.0,6.0,2,0,3.5,3.5,3.0,-5
20026,-5,3.0,0.397,-8,-8,-8,-8,-8,1,5,199506,-5,0.0,0.5,3,1,3.0,4.0,3.5,-5
20027,-5,2.5,-0.3138,-8,-8,-8,-8,-8,1,5,199511,-5,1.0,0.0,-6,0,2.0,3.0,-6.0,-5
20028,-5,3.0,-0.2772,-8,-8,-8,-8,-8,2,3,199508,-5,0.0,0.5,2,-9,3.0,3.5,2.9,-5
20029,-5,2.0,-0.4389,1,2,1,1,4,2,5,199407,-5,0.0,0.0,-8,-9,2.0,-1.0,-8.0,-5
20030,-5,3.0,0.1283,2,5,0,0,4,1,8,199410,-5,0.0,0.0,-6,0,2.5,2.5,-6.0,-5
20031,-5,0.25,-1.3465,2,5,0,0,3,1,8,199505,-5,0.0,0.0,-6,0,0.25,-1.0,-6.0,-5
20033,-5,1.0,0.6838,2,4,0,0,2,2,8,199410,-5,0.0,0.0,-6,0,1.5,-9.0,-6.0,-5
20034,-5,2.0,0.1795,3,7,0,0,2,1,5,199503,-5,0.0,0.0,3,0,2.0,-1.0,0.9,-5
20035,-5,-8.0,0.7832,-8,-8,-8,-8,-8,2,8,199501,-5,-8.0,-8.0,3,0,-8.0,-8.0,3.8,-5
20036,-5,3.5,-1.6423,2,2,0,1,4,2,8,199408,-5,0.0,0.0,3,1,3.0,3.5,2.9,-5
20037,-5,2.5,-0.0596,2,2,1,1,4,2,3,199511,-5,0.0,0.5,2,0,2.5,-1.0,3.0,-5
20038,-5,1.0,-0.6126,-8,-8,-8,-8,-8,1,3,199409,-5,0.0,0.0,-9,0,2.0,-1.0,-9.0,-5
20039,-5,2.5,-8.0,-8,-8,-8,-8,-8,2,4,199500,-5,4.0,0.0,-8,1,2.5,3.0,-8.0,-5
20040,-5,3.0,-8.0,-8,-8,-8,-8,-8,1,-9,199400,-5,1.0,1.0,3,1,3.0,3.5,2.4,-5
20041,-5,2.0,-0.1759,2,3,0,0,4,1,3,199309,-5,1.0,0.0,3,1,1.0,2.5,1.1,-5
20042,-5,-8.0,-0.5048,7,13,0,0,3,1,8,199412,-5,-8.0,-8.0,-6,0,-8.0,-8.0,-6.0,-5
20043,-5,-8.0,0.9125,5,5,0,0,2,2,6,199408,-5,-8.0,-8.0,-8,0,-8.0,-8.0,-8.0,-5
20044,-5,3.5,0.6818,-8,-8,-8,-8,-8,2,8,199508,-5,0.0,0.0,3,1,3.5,4.0,2.9,-5
20045,-5,3.0,-0.4403,5,6,0,0,4,1,8,199506,-5,5.0,11.0,3,0,3.5,3.5,3.1,-5
20046,-5,3.0,0.4684,4,4,0,0,4,1,8,199505,-5,6.0,7.0,3,-9,2.5,3.0,2.5,-5
20047,-5,3.5,0.0908,2,1,1,1,3,1,8,199405,-5,1.0,0.0,3,0,3.5,3.5,2.7,-5
20048,-5,3.5,0.7121,2,2,0,1,2,1,8,199509,-5,1.0,0.0,-8,0,3.5,3.5,-8.0,-5
20049,-5,3.0,-0.5343,3,3,0,0,4,2,8,199411,-5,0.0,0.0,3,0,2.5,2.5,2.4,-5
20050,-5,0.5,-8.0,-8,-8,-8,-8,-8,1,3,199400,-5,0.0,0.0,-6,-9,1.5,-1.0,-6.0,-5
20051,-5,2.0,0.0402,-8,-8,-8,-8,-8,1,8,199505,-5,1.0,0.0,-6,-9,2.0,2.5,-6.0,-5
20052,-5,2.5,-0.0945,4,4,0,0,2,1,8,199412,-5,0.0,0.0,-6,1,2.0,-1.0,-6.0,-5
20053,-5,3.0,0.4582,2,4,0,0,4,2,8,199501,-5,1.5,0.0,-8,1,3.0,3.5,-8.0,-5
20054,-5,2.0,-8.0,-8,-8,-8,-8,-8,1,4,199500,-5,2.0,0.0,-6,0,1.5,2.0,-6.0,-5
20055,-5,1.5,-0.0491,2,2,0,0,4,1,8,199501,-5,1.0,0.0,-6,-9,2.0,3.0,-6.0,-5
20056,-5,3.5,0.0688,4,13,0,0,3,1,8,199505,-5,1.0,0.0,-6,0,3.0,3.0,-6.0,-5
20058,-5,3.5,0.0124,4,2,1,1,1,2,2,199505,-5,0.0,8.0,-6,0,3.0,-1.0,-6.0,-5
20059,-5,4.0,0.2605,1,1,1,1,1,2,2,199504,-5,0.0,3.0,3,0,3.5,3.0,2.8,-5
20060,-5,3.0,-0.7236,4,13,0,0,4,1,8,199407,-5,0.0,0.0,3,0,2.5,3.0,1.3,-5
20061,-5,4.0,0.8978,2,3,0,0,4,2,8,199506,-5,0.0,0.0,3,0,3.5,3.5,2.5,-5
20062,-5,3.5,0.5316,2,5,0,0,4,2,8,199511,-5,4.0,0.0,3,0,3.5,4.0,3.1,-5
20063,-5,-1.0,0.7494,2,1,1,1,4,2,8,199508,-5,0.0,2.0,3,1,4.0,4.0,3.9,-5
20064,-5,1.5,0.0095,-8,-8,-8,-8,-8,1,8,199409,-5,1.0,0.0,-8,0,2.0,3.0,-8.0,-5
20065,-5,2.5,-1.3232,-8,-8,-8,-8,-8,2,6,199410,-5,0.0,0.0,-6,1,2.5,3.0,-6.0,-5
20066,-5,3.5,0.0326,3,4,0,0,4,2,5,199409,-5,0.0,8.0,3,1,4.0,3.5,2.7,-5
20067,-5,4.0,0.7247,4,4,0,0,4,1,8,199501,-5,0.0,6.0,3,0,3.5,3.0,3.0,-5
20068,-5,-8.0,-0.9853,-8,-8,-8,-8,-8,2,6,199501,-5,-8.0,-8.0,3,0,-8.0,-8.0,1.6,-5
20069,-5,3.0,0.7774,3,5,0,0,3,2,8,199507,-5,0.0,0.0,2,1,2.5,3.0,3.5,-5
20070,-5,2.5,0.6285,2,2,0,1,2,2,8,199400,-5,0.5,0.0,3,0,2.0,2.5,2.1,-5
20071,-5,3.5,0.0619,4,5,0,0,4,2,8,199409,-5,2.0,1.0,3,-9,3.5,3.5,3.5,-5
20072,-5,3.5,1.027,-8,-8,-8,-8,-8,2,8,199411,-5,9.0,0.0,2,1,3.5,3.5,2.9,-5
20073,-5,3.0,-0.2027,5,13,0,0,4,2,2,199507,-5,5.5,0.0,3,1,3.0,3.5,3.3,-5
20074,-5,3.0,-0.477,2,4,0,0,4,1,8,199503,-5,2.5,0.0,2,0,2.5,3.0,3.2,-5
20075,-5,1.5,-0.5541,-8,-8,-8,-8,-8,2,6,199503,-5,1.0,0.0,3,0,1.5,2.5,-7.0,-5
20076,-5,4.0,1.5983,4,5,0,0,2,1,8,199508,-5,8.0,17.0,3,1,4.0,4.0,3.2,-5
20077,-5,2.0,-0.8954,-8,-8,-8,-8,-8,1,5,199505,-5,3.0,1.0,3,0,2.5,2.5,2.1,-5
20078,-5,-8.0,0.1055,3,1,1,1,2,2,2,199505,-5,-8.0,-8.0,2,1,-8.0,-8.0,3.6,-5
20079,-5,4.0,-0.035,-8,-8,-8,-8,-8,2,8,199408,-5,3.5,0.0,3,0,4.0,4.0,3.9,-5
20080,-5,4.0,0.7672,4,6,0,0,4,2,2,199501,-5,5.0,2.0,-8,1,4.0,4.0,-8.0,-5
20081,-5,3.5,0.7375,7,6,0,0,4,1,8,199410,-5,0.0,1.0,3,0,3.5,3.5,3.6,-5
20082,-5,-8.0,-0.4951,4,6,0,0,4,1,8,199502,-5,-8.0,-8.0,-8,0,-8.0,-8.0,-8.0,-5
20083,-5,1.5,-0.0635,-8,-8,-8,-8,-8,2,8,199508,-5,5.0,0.0,-8,0,2.5,3.0,-8.0,-5
20084,-5,3.0,0.0119,4,8,0,0,4,2,8,199410,-5,1.0,0.0,3,0,3.0,3.5,3.4,-5
20085,-5,1.5,-1.3738,-8,-8,-8,-8,-8,2,6,199409,-5,0.0,0.0,-8,1,2.0,2.5,-8.0,-5
20086,-5,3.5,-0.9609,1,2,1,1,2,2,5,199509,-5,2.5,0.0,-8,0,3.0,3.5,-8.0,-5
20087,-5,2.5,0.0898,7,3,0,0,4,1,6,199506,-5,0.0,0.0,3,0,2.5,3.0,-9.0,-5
20088,-5,3.5,1.2423,-8,-8,-8,-8,-8,1,2,199511,-5,17.0,1.0,3,0,3.5,4.0,3.4,-5
20089,-5,3.0,0.5328,4,2,0,0,4,1,8,199507,-5,4.5,2.0,2,1,3.0,3.5,3.2,-5
20090,-5,3.0,0.4208,5,8,0,0,4,1,8,199412,-5,0.0,8.5,3,0,2.5,2.5,3.6,-5
20091,-5,2.5,0.0147,5,7,0,0,4,2,8,199505,-5,0.0,1.0,3,0,3.0,3.0,3.0,-5
20092,-5,2.5,0.356,-8,-8,-8,-8,-8,1,8,199407,-5,4.0,0.0,-6,0,2.0,2.0,-6.0,-5
20093,-5,2.0,1.1719,2,1,1,1,2,1,8,199508,-5,0.0,0.0,-6,1,1.0,-1.0,-6.0,-5
20094,-5,3.0,1.443,-8,-8,-8,-8,-8,1,8,199506,-5,2.0,0.0,2,0,3.5,4.0,2.7,-5
20095,-5,3.5,1.4042,7,13,0,0,3,2,2,199505,-5,1.0,8.0,3,1,3.5,3.5,2.7,-5
20096,-5,2.5,-0.1094,2,4,0,0,3,1,8,199410,-5,0.0,0.0,-6,0,2.0,2.0,-6.0,-5
20097,-5,2.5,-1.1379,2,4,0,0,2,1,5,199508,-5,1.0,0.0,3,1,2.5,2.5,1.9,-5
20098,-5,3.0,-0.13,-8,-8,-8,-8,-8,1,8,199508,-5,0.0,0.0,3,0,3.0,3.0,3.1,-5
20099,-5,2.0,-0.6319,2,4,0,0,4,2,8,199408,-5,0.0,0.0,-6,1,2.0,1.0,-6.0,-5
20100,-5,0.5,0.7978,-8,-8,-8,-8,-8,1,5,199406,-5,0.0,0.0,3,-9,1.0,2.0,3.5,-5
20101,-5,2.0,-0.1938,2,3,0,0,2,2,8,199411,-5,1.0,0.0,-6,1,3.0,-1.0,-6.0,-5
20102,-5,4.0,2.6205,5,2,0,0,3,1,2,199508,-5,9.5,0.0,3,1,3.0,2.5,3.0,-5
20103,-5,3.5,1.0005,4,4,0,0,4,2,8,199505,-5,1.0,11.0,3,0,3.0,3.0,1.1,-5
20104,-5,1.0,-1.5873,-8,-8,-8,-8,-8,1,3,199400,-5,0.0,0.0,-6,0,1.0,-1.0,-6.0,-5
20105,-5,2.5,-2.5464,-8,-8,-8,-8,-8,1,8,199501,-5,0.0,1.0,-8,1,2.5,2.5,-8.0,-5
20106,-5,2.5,0.5946,2,4,0,0,4,1,2,199504,-5,0.0,1.5,-8,0,2.0,2.0,-8.0,-5
20107,-5,3.5,0.2209,2,3,0,0,4,2,5,199412,-5,6.0,9.0,2,0,3.0,3.0,2.4,-5
20108,-5,1.5,-0.9004,1,1,1,1,2,1,3,199403,-5,0.5,0.0,-6,0,1.5,2.5,-6.0,-5
20109,-5,3.5,0.3513,3,7,0,0,2,1,2,199502,-5,14.0,5.0,3,-8,3.0,3.5,3.1,-5
20110,-5,3.5,-0.0958,2,2,0,1,2,1,8,199412,-5,2.0,0.0,-8,-9,3.0,3.0,-8.0,-5
20111,-5,2.0,-0.9896,-8,-8,-8,-8,-8,1,5,199210,-5,0.0,0.0,-8,0,1.5,-1.0,-8.0,-5
20112,-5,-8.0,-8.0,2,2,0,1,3,2,5,199500,-5,-8.0,-8.0,3,0,-8.0,-8.0,0.9,-5
20113,-5,1.5,-2.2176,2,2,0,1,4,1,5,199406,-5,0.0,0.0,-6,0,1.5,2.5,-6.0,-5
20114,-5,2.5,-0.1656,-8,-8,-8,-8,-8,1,8,199507,-5,1.0,10.0,3,-9,2.5,3.0,2.3,-5
20115,-5,3.0,-0.0179,2,6,0,0,3,2,8,199509,-5,1.0,8.0,2,0,3.0,3.0,3.1,-5
20116,-5,4.0,0.3854,2,1,1,1,2,1,5,199411,-5,4.5,0.0,2,0,4.0,4.0,3.3,-5
20117,-5,1.5,-0.1645,1,2,1,1,2,2,8,199509,-5,0.0,0.0,-9,1,2.0,2.0,-9.0,-5
20118,-5,3.5,1.2061,4,5,0,0,4,2,8,199505,-5,1.5,4.5,3,1,3.0,3.0,2.1,-5
20119,-5,3.5,0.6806,-8,-8,-8,-8,-8,2,8,199501,-5,3.0,3.0,3,1,3.0,3.5,2.7,-5
20120,-5,3.0,-0.5852,-8,-8,-8,-8,-8,2,5,199507,-5,3.5,3.0,3,0,3.5,3.5,3.6,-5
20121,-5,2.0,0.1856,2,1,1,1,4,1,8,199505,-5,0.0,0.0,-8,1,2.0,2.0,-8.0,-5
20123,-5,2.5,-0.5095,2,3,0,0,4,2,5,199407,-5,0.0,0.0,-8,0,2.0,2.5,-8.0,-5
20124,-5,2.5,-1.551,2,3,0,0,4,1,1,199501,-5,0.0,0.0,-6,0,2.0,3.0,-6.0,-5
20126,-5,3.5,-0.9973,2,1,1,1,2,2,8,199412,-5,0.0,1.0,3,0,3.0,3.0,0.0,-5
20127,-5,3.0,-2.0362,2,1,1,1,2,2,8,199410,-5,0.0,0.0,3,0,3.0,2.5,1.9,-5
20128,-5,2.0,0.6092,3,8,0,0,4,1,5,199506,-5,4.0,0.0,3,0,2.0,3.0,3.4,-5
20130,-5,2.0,-8.0,-8,-8,-8,-8,-8,2,-9,199400,-5,0.5,0.0,-8,1,2.0,2.5,-8.0,-5
20131,-5,-8.0,-0.4749,4,2,1,1,2,2,5,199405,-5,-8.0,-8.0,-6,0,-8.0,-8.0,-6.0,-5
20132,-5,4.0,-8.0,-8,-8,-8,-8,-8,1,-9,199400,-5,5.0,7.5,-8,0,3.5,3.5,-8.0,-5
20134,-5,3.0,0.1032,3,2,0,0,3,1,8,199502,-5,0.0,0.0,-6,0,3.0,4.0,-6.0,-5
20135,-5,3.0,0.7726,7,13,0,0,2,1,8,199504,-5,2.0,4.0,3,0,3.0,3.5,3.7,-5
20136,-5,4.0,0.0833,5,6,0,0,4,1,8,199504,-5,2.0,6.0,2,0,3.5,3.5,3.6,-5
20137,-5,2.0,-0.116,-8,-8,-8,-8,-8,2,8,199406,-5,3.0,0.0,-8,0,3.0,3.5,-8.0,-5
20138,-5,2.5,0.2963,2,2,0,1,3,2,3,199505,-5,3.0,0.0,3,1,2.0,1.5,1.5,-5
20139,-5,3.0,0.3248,2,3,0,0,4,2,8,199503,-5,1.0,0.0,1,0,3.0,3.0,2.9,-5
20140,-5,-8.0,0.3213,4,5,0,0,3,2,8,199501,-5,-8.0,-8.0,-6,1,-8.0,-8.0,-6.0,-5
20141,-5,3.5,-0.2947,3,5,0,0,4,2,8,199401,-5,3.0,0.0,2,0,3.0,3.5,3.2,-5
20142,-5,2.0,-0.7235,-8,-8,-8,-8,-8,1,6,199509,-5,0.0,2.0,-6,0,1.0,1.0,-6.0,-5
20143,-5,3.0,0.4534,4,8,0,0,2,1,8,199503,-5,2.0,12.5,3,1,3.0,3.0,2.6,-5
20144,-5,4.0,-8.0,-8,-8,-8,-8,-8,2,-9,199500,-5,7.5,7.0,3,0,4.0,4.0,3.2,-5
20145,-5,2.5,-0.5639,2,3,0,0,4,1,5,199408,-5,0.0,0.0,-6,-9,2.0,2.5,-6.0,-5
20146,-5,3.5,-0.0822,3,3,0,0,4,1,5,199310,-5,0.0,1.0,3,0,3.0,3.0,2.7,-5
20147,-5,2.5,-0.7921,-8,-8,-8,-8,-8,1,8,199408,-5,0.0,0.0,3,0,2.0,2.5,0.5,-5
20148,-5,4.0,0.0994,-8,-8,-8,-8,-8,2,8,199506,-5,2.0,5.0,-8,1,3.5,3.5,-8.0,-5
20149,-5,2.5,0.1802,4,3,0,0,4,1,8,199401,-5,0.0,0.0,3,0,2.5,3.0,2.6,-5
20150,-5,3.5,0.5222,7,8,0,0,3,1,8,199409,-5,5.0,12.0,3,0,3.5,3.5,3.3,-5
20151,-5,3.5,-0.0283,-8,-8,-8,-8,-8,2,2,199506,-5,7.5,0.0,3,1,3.5,4.0,3.2,-5
20153,-5,2.5,0.1057,-8,-8,-8,-8,-8,1,6,199505,-5,2.0,0.0,3,0,2.5,2.5,1.9,-5
20154,-5,3.5,-1.4112,3,2,0,0,2,2,8,199507,-5,0.0,1.5,3,0,3.0,3.0,2.1,-5
20155,-5,3.0,0.1536,2,3,0,0,4,2,6,199506,-5,5.0,0.0,-8,0,3.0,4.0,-8.0,-5
20156,-5,3.5,1.6269,2,4,0,0,4,1,8,199505,-5,3.0,6.0,-8,1,3.5,3.5,-8.0,-5
20157,-5,4.0,1.6782,5,13,0,0,1,2,8,199502,-5,6.0,11.0,3,0,4.0,3.5,3.5,-5
20158,-5,3.5,0.8198,7,8,0,0,4,1,8,199412,-5,7.0,14.0,3,1,3.5,3.5,3.3,-5
20159,-5,0.25,-0.0421,2,1,1,1,2,2,5,199307,-5,0.0,0.0,-6,0,0.25,-1.0,-6.0,-5
20160,-5,1.5,0.3734,2,1,1,1,4,2,6,199406,-5,0.0,0.0,3,-9,1.5,1.5,2.8,-5
20161,-5,3.0,0.5261,-8,-8,-8,-8,-8,2,8,199503,-5,9.0,0.0,2,0,2.5,3.5,3.6,-5
20163,-5,-8.0,0.8288,3,4,0,0,4,2,8,199503,-5,-8.0,-8.0,-6,0,-8.0,-8.0,-6.0,-5
20164,-5,0.25,0.478,2,3,0,0,2,1,8,199503,-5,0.0,0.0,-6,1,1.5,-1.0,-6.0,-5
20165,-5,3.5,1.8767,4,3,0,0,4,2,8,199502,-5,5.0,10.0,3,0,3.5,3.5,2.4,-5
20166,-5,3.5,0.0466,4,5,0,0,4,2,8,199411,-5,4.0,8.0,3,1,3.5,3.5,2.8,-5
20167,-5,3.5,1.1704,4,8,0,0,4,2,8,199412,-5,5.0,7.0,-8,0,3.5,3.5,-8.0,-5
20168,-5,-8.0,-2.4393,4,5,0,0,4,2,7,199402,-5,-8.0,-8.0,-8,0,-8.0,-8.0,-8.0,-5
20169,-5,0.5,-0.9776,-8,-8,-8,-8,-8,1,8,199502,-5,0.0,0.0,-6,0,0.5,-1.0,-6.0,-5
20170,-5,2.0,0.277,-8,-8,-8,-8,-8,1,2,199403,-5,2.0,0.0,-6,0,1.5,1.5,-6.0,-5
20171,-5,1.5,0.0326,2,4,0,0,3,1,8,199411,-5,5.0,0.0,-8,1,1.5,2.0,-8.0,-5
20172,-5,4.0,0.5587,4,4,0,0,3,1,8,199411,-5,5.0,7.0,3,0,4.0,3.5,1.7,-5
20173,-5,3.0,1.8626,3,4,0,0,4,1,8,199507,-5,2.0,0.0,3,0,3.5,3.5,3.8,-5
20174,-5,3.0,0.9554,3,3,0,0,3,1,8,199501,-5,3.0,9.0,3,1,2.5,3.0,2.7,-5
20175,-5,3.0,-0.3171,7,13,0,0,4,2,8,199505,-5,1.0,3.0,-8,1,3.0,3.0,-8.0,-5
20176,-5,1.5,-0.0195,2,1,1,1,4,1,8,199504,-5,0.5,1.0,3,-8,2.0,3.0,0.3,-5
20178,-5,-8.0,0.1255,-8,-8,-8,-8,-8,2,3,199501,-5,-8.0,-8.0,-6,-9,-8.0,-8.0,-6.0,-5
20179,-5,2.0,-0.2258,-8,-8,-8,-8,-8,1,8,199412,-5,0.0,0.0,-6,-8,2.0,2.0,-6.0,-5
20180,-5,2.0,-0.3923,-8,-8,-8,-8,-8,1,3,199410,-5,1.5,0.0,-6,-9,1.5,1.5,-6.0,-5
20181,-5,3.5,-0.8829,2,2,0,0,4,1,3,199501,-5,1.0,0.0,3,1,4.0,3.5,2.2,-5
20182,-5,-8.0,-1.2062,-8,-8,-8,-8,-8,1,8,199405,-5,-8.0,-8.0,-6,0,-8.0,-8.0,-6.0,-5
20183,-5,4.0,1.3068,7,11,0,0,2,2,2,199504,-5,7.0,0.0,3,-9,3.5,3.5,3.0,-5
20184,-5,3.5,-0.4684,2,4,0,0,2,1,8,199411,-5,7.0,0.0,-8,-8,2.5,1.5,-8.0,-5
20185,-5,3.5,0.1721,4,2,1,1,3,1,2,199504,-5,3.0,7.0,3,1,4.0,3.5,2.9,-5
20186,-5,3.5,0.1312,3,1,1,1,4,2,8,199507,-5,0.0,0.0,3,0,3.5,4.0,4.0,-5
20188,-5,3.0,1.2291,5,7,0,0,4,1,8,199506,-5,0.0,9.0,3,1,3.5,3.0,2.2,-5
20189,-5,2.0,-1.0199,4,4,0,0,2,1,3,199504,-5,0.0,0.0,-6,1,1.5,1.5,-6.0,-5
20190,-5,4.0,-0.0952,7,6,0,0,4,2,6,199412,-5,1.5,2.5,-8,-8,3.0,3.5,-8.0,-5
20191,-5,2.0,-0.0271,4,1,1,1,2,1,8,199411,-5,0.0,0.0,3,0,2.0,2.5,2.3,-5
20192,-5,2.0,-8.0,-8,-8,-8,-8,-8,2,-9,199500,-5,0.0,0.0,-6,0,1.5,1.5,-6.0,-5
20193,-5,3.0,0.3648,3,4,0,0,4,1,2,199502,-5,1.0,7.0,-8,0,3.0,3.0,-8.0,-5
20194,-5,2.0,-0.1436,2,7,0,0,2,2,8,199409,-5,2.0,0.0,2,1,2.0,3.0,3.0,-5
20195,-5,1.0,-1.0322,1,2,0,1,2,1,5,199308,-5,0.5,0.0,-6,1,1.0,1.0,-6.0,-5
20196,-5,-8.0,-8.0,-8,-8,-8,-8,-8,1,-9,199300,-5,-8.0,-8.0,-6,1,-8.0,-8.0,-6.0,-5
20197,-5,3.5,-0.5147,2,3,0,0,2,2,8,199509,-5,0.5,0.0,3,1,3.5,3.5,3.3,-5
20198,-5,2.5,-0.4362,2,4,0,0,4,2,8,199505,-5,0.0,0.0,3,0,3.0,3.5,1.5,-5
20199,-5,3.0,-0.1909,-8,-8,-8,-8,-8,2,5,199508,-5,3.0,0.0,2,-9,3.0,3.0,3.4,-5
20200,-5,4.0,0.0692,4,6,0,0,3,2,8,199411,-5,1.0,0.0,3,0,4.0,4.0,3.9,-5
20201,-5,1.5,-0.2623,3,1,1,1,1,2,5,199412,-5,2.0,8.0,3,1,2.0,3.0,1.7,-5
20202,-5,-1.0,0.6521,2,3,0,0,2,2,5,199501,-5,0.0,4.0,-8,1,1.5,-1.0,-8.0,-5
20203,-5,3.5,0.8079,2,2,1,1,3,2,5,199509,-5,1.0,0.0,3,1,3.5,3.5,2.5,-5
20204,-5,3.5,1.0988,4,13,0,0,3,1,8,199410,-5,0.5,13.5,3,0,3.5,4.0,3.5,-5
20206,-5,0.5,-8.0,-8,-8,-8,-8,-8,1,-9,199400,-5,0.0,0.0,-6,1,3.0,-1.0,-6.0,-5
20207,-5,1.5,-0.7733,3,2,0,1,4,1,3,199410,-5,1.0,0.0,3,0,1.5,2.0,1.7,-5
20208,-5,0.5,-2.3685,1,2,0,0,3,1,5,199403,-5,0.0,0.0,-6,0,0.25,-1.0,-6.0,-5
20209,-5,2.5,-8.0,-8,-8,-8,-8,-8,1,3,199400,-5,0.0,0.0,3,0,2.5,2.5,1.4,-5
20210,-5,3.0,0.0515,-8,-8,-8,-8,-8,2,5,199407,-5,0.5,0.0,-6,0,2.5,0.25,-6.0,-5
20211,-5,-8.0,-8.0,-8,-8,-8,-8,-8,1,-9,199400,-5,-8.0,-8.0,3,0,-8.0,-8.0,2.8,-5
20212,-5,3.5,1.1467,5,3,0,0,4,1,2,199504,-5,1.0,1.0,3,0,3.0,3.0,1.2,-5
20213,-5,3.0,1.7413,5,2,0,0,4,2,2,199412,-5,3.5,2.5,3,1,3.5,3.5,-7.0,-5
20214,-5,1.5,-0.4918,-8,-8,-8,-8,-8,2,6,199407,-5,4.0,2.0,2,0,1.5,-1.0,3.2,-5
20215,-5,3.5,0.6747,3,10,0,0,3,1,5,199507,-5,0.5,0.0,-8,1,3.5,3.5,-8.0,-5
20216,-5,2.0,-8.0,2,4,0,0,4,1,2,-9,-5,0.0,0.0,3,0,3.0,3.5,3.1,-5
20217,-5,2.0,-0.217,3,1,1,1,2,2,8,199311,-5,0.5,0.0,-6,0,2.0,2.5,-6.0,-5
20218,-5,-1.0,-1.8527,-8,-8,-8,-8,-8,1,5,199311,-5,0.0,0.0,-6,1,2.0,-1.0,-6.0,-5
20219,-5,3.0,-0.3388,3,7,0,0,4,1,8,199504,-5,2.0,0.0,-8,1,2.5,2.0,-8.0,-5
20220,-5,4.0,1.3084,-8,-8,-8,-8,-8,1,2,199410,-5,14.0,7.0,3,0,4.0,3.5,3.3,-5
20221,-5,3.0,0.8509,3,3,0,0,4,1,2,199503,-5,0.0,1.0,3,1,2.5,3.0,2.0,-5
20222,-5,2.0,-0.324,5,3,0,0,4,1,8,199307,-5,0.0,0.0,3,0,2.0,1.0,3.5,-5
20223,-5,3.5,0.8895,2,3,0,0,4,2,8,199503,-5,2.0,0.0,-8,1,3.5,4.0,-8.0,-5
20224,-5,2.0,-1.1831,2,2,0,1,2,1,8,199403,-5,0.0,0.0,-8,1,2.0,-1.0,-8.0,-5
20225,-5,3.5,0.1239,2,3,0,0,4,2,8,199411,-5,0.0,0.0,-9,0,3.5,-1.0,-9.0,-5
20226,-5,1.5,-0.1147,2,3,0,0,4,1,8,199309,-5,0.0,0.0,-8,0,1.5,2.0,-8.0,-5
20227,-5,3.0,-8.0,-8,-8,-8,-8,-8,2,-9,199400,-5,3.0,1.0,2,0,3.0,3.5,3.5,-5
20228,-5,4.0,0.5196,2,4,0,0,3,1,8,199505,-5,4.0,3.0,3,0,3.5,3.0,3.6,-5
20229,-5,3.0,0.0615,3,3,0,0,4,1,8,199508,-5,0.0,12.5,-6,1,2.5,3.0,-6.0,-5
20231,-5,2.5,-8.0,-8,-8,-8,-8,-8,1,4,199500,-5,0.0,4.0,3,0,2.5,3.5,3.8,-5
20232,-5,-8.0,0.809,5,7,0,0,4,1,5,199501,-5,-8.0,-8.0,-6,0,-8.0,-8.0,-6.0,-5
20233,-5,3.0,0.2569,-8,-8,-8,-8,-8,2,8,199407,-5,1.0,1.0,3,1,2.0,2.0,-7.0,-5
20234,-5,2.5,0.1667,2,2,0,1,4,1,3,199501,-5,1.0,0.0,-6,1,2.5,2.5,-6.0,-5
20235,-5,3.5,1.3945,-8,-8,-8,-8,-8,1,8,199505,-5,13.0,4.0,3,1,3.0,3.5,3.8,-5
20236,-5,-8.0,1.0498,5,6,0,0,4,1,2,199504,-5,-8.0,-8.0,-6,1,-8.0,-8.0,-6.0,-5
20237,-5,-1.0,0.6411,7,5,0,0,4,1,8,199412,-5,2.0,15.0,3,1,3.5,-1.0,3.0,-5
20238,-5,1.0,-8.0,-8,-8,-8,-8,-8,1,3,199400,-5,0.5,0.0,-6,0,1.0,1.0,-6.0,-5
20239,-5,1.5,0.575,2,4,0,0,3,1,8,199406,-5,0.0,0.0,-8,1,2.0,3.0,-8.0,-5
20240,-5,3.5,1.3692,1,1,1,1,2,1,4,199502,-5,16.0,4.0,3,0,3.5,3.5,2.9,-5
20241,-5,2.5,-1.9499,2,2,0,1,4,1,8,199510,-5,0.0,0.0,-8,-9,2.5,2.5,-8.0,-5
