STU_ID,X3TGPA9TH,X1TXMTH,X1PAREDU,X1FAMINCOME,X1POVERTY,X1POVERTY130,X1PAR1EMP,X1SEX,X1RACE,X1STDOB,X3TCREDADV,X3TCREDHON,X5DUALCRSFLG,A1G9STUDY,X3TGPAACAD,X3TGPA12TH,X5GPAALL,X1PAREDU_label,X1SEX_label,X1RACE_label,X1SEX_1.0,X1SEX_2.0,X1RACE_1.0,X1RACE_2.0,X1RACE_3.0,X1RACE_4.0,X1RACE_5.0,X1RACE_6.0,X1RACE_7.0,X1RACE_8.0
26462,3.5,-0.2412,,,,,,1.0,5.0,199406.0,0.0,1.0,3.0,,3.0,3.5,2.0,,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26463,3.0,1.4903,4.0,9.0,0.0,0.0,3.0,2.0,8.0,199412.0,6.5,7.0,2.0,0.0,3.0,3.5,3.4,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26464,2.5,-0.9408,3.0,4.0,0.0,0.0,4.0,2.0,3.0,199503.0,0.0,0.0,3.0,0.0,1.5,2.5,0.4,Certificate,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26465,2.5,-0.1506,4.0,5.0,0.0,0.0,4.0,1.0,8.0,199411.0,0.0,0.0,,0.0,2.0,2.5,,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26466,1.5,-0.2875,3.0,2.0,1.0,1.0,2.0,1.0,5.0,199411.0,1.5,0.0,2.0,1.0,1.0,1.5,1.1,Certificate,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26468,4.0,,2.0,5.0,0.0,0.0,4.0,1.0,2.0,,8.5,0.0,3.0,0.0,3.5,3.0,2.0,HS diploma,Male,Asian,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26469,4.0,1.7984,7.0,9.0,0.0,0.0,4.0,2.0,8.0,199409.0,8.0,10.0,3.0,0.0,3.5,3.5,3.5,Graduate degree,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26470,0.25,-2.2447,2.0,3.0,0.0,0.0,2.0,1.0,1.0,199501.0,0.0,0.0,,0.0,0.25,,,HS diploma,Male,Native American,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26471,3.0,-0.345,2.0,3.0,0.0,0.0,2.0,2.0,8.0,199502.0,1.0,0.0,3.0,1.0,2.5,3.5,2.4,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26472,4.0,1.2665,7.0,13.0,0.0,0.0,3.0,2.0,8.0,199411.0,4.0,8.0,3.0,,3.5,3.5,3.1,Graduate degree,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26473,0.5,0.0412,3.0,4.0,0.0,0.0,3.0,1.0,3.0,199508.0,0.5,0.0,,1.0,1.0,1.5,,Certificate,Male,Black,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26474,4.0,,,,,,,1.0,,199500.0,2.5,7.0,,0.0,4.0,4.0,,,Male,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26475,4.0,0.953,7.0,8.0,0.0,0.0,2.0,1.0,8.0,199503.0,1.5,6.5,3.0,,3.5,3.5,3.2,Graduate degree,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26476,4.0,1.9388,5.0,6.0,0.0,0.0,4.0,2.0,8.0,199506.0,2.0,7.0,2.0,0.0,3.0,,1.3,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26477,2.5,-0.1733,,,,,,2.0,3.0,199406.0,0.0,4.0,2.0,,2.5,3.0,2.0,,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26478,3.0,1.2188,,,,,,2.0,8.0,199505.0,13.0,1.0,3.0,,3.0,3.5,3.6,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26479,4.0,1.4251,5.0,2.0,0.0,0.0,4.0,1.0,8.0,199409.0,2.0,2.0,2.0,0.0,3.5,3.5,3.2,Bachelor,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26480,3.5,1.5014,4.0,3.0,0.0,0.0,4.0,2.0,2.0,199501.0,0.0,0.0,3.0,0.0,3.5,3.5,1.5,Some college/Associate,Female,Asian,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26481,,,,,,,,1.0,,199500.0,0.0,0.0,,1.0,0.5,,,,Male,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26482,3.5,-0.1121,2.0,2.0,0.0,1.0,4.0,2.0,8.0,199412.0,0.0,0.0,2.0,1.0,3.5,3.5,2.7,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26483,4.0,,,,,,,2.0,2.0,199500.0,12.0,5.0,1.0,,4.0,4.0,3.9,,Female,Asian,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26484,0.5,0.458,3.0,4.0,0.0,0.0,4.0,1.0,8.0,199506.0,0.0,0.0,,1.0,0.5,,,Certificate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26485,3.0,0.1745,,,,,,1.0,5.0,199501.0,1.0,0.0,3.0,1.0,3.0,3.5,3.3,,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26486,1.0,-1.6027,1.0,2.0,1.0,1.0,4.0,1.0,4.0,199507.0,5.0,0.0,,1.0,1.0,0.5,,Less than HS,Male,Hispanic (no race),1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26487,1.0,-0.3251,,,,,,1.0,4.0,199508.0,1.0,0.0,,1.0,1.0,,,,Male,Hispanic (no race),1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26488,3.0,0.6659,2.0,4.0,0.0,0.0,4.0,2.0,2.0,199412.0,16.0,0.0,2.0,0.0,2.5,1.5,1.4,HS diploma,Female,Asian,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26489,,-0.7805,2.0,7.0,0.0,0.0,4.0,2.0,3.0,199310.0,,,,1.0,,,,HS diploma,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26490,2.5,0.41,2.0,5.0,0.0,0.0,4.0,1.0,8.0,199505.0,0.0,0.0,,1.0,2.0,,,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26493,3.5,-0.4603,4.0,6.0,0.0,0.0,4.0,1.0,8.0,199409.0,2.0,7.0,3.0,1.0,3.0,3.0,2.6,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26494,2.0,-0.6025,,,,,,1.0,8.0,199503.0,1.0,0.0,,0.0,1.5,1.5,,,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26495,4.0,-0.1328,4.0,9.0,0.0,0.0,4.0,2.0,2.0,199412.0,7.0,7.5,,1.0,4.0,4.0,,Some college/Associate,Female,Asian,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26496,4.0,0.0953,2.0,4.0,0.0,0.0,4.0,2.0,8.0,199509.0,1.0,12.0,3.0,0.0,3.5,3.5,3.0,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26497,2.5,,,,,,,2.0,3.0,199400.0,2.5,3.0,,1.0,2.5,3.0,,,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26498,3.0,-0.7101,3.0,3.0,0.0,0.0,4.0,2.0,8.0,199412.0,0.0,1.0,,0.0,2.5,3.0,,Certificate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26499,3.0,-0.1741,2.0,3.0,0.0,0.0,4.0,1.0,8.0,199403.0,0.0,0.0,,1.0,2.0,2.0,,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26500,3.5,0.6285,4.0,5.0,0.0,0.0,4.0,1.0,3.0,199502.0,2.0,2.0,3.0,0.0,3.0,3.0,2.5,Some college/Associate,Male,Black,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26501,2.5,-0.6091,3.0,4.0,0.0,0.0,3.0,1.0,8.0,199501.0,2.0,0.0,,1.0,2.0,2.0,,Certificate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26502,2.5,-1.1722,2.0,4.0,0.0,0.0,4.0,2.0,8.0,199410.0,4.0,0.0,3.0,0.0,2.0,2.0,2.4,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26503,3.0,-1.6841,,,,,,2.0,5.0,199510.0,0.0,0.0,2.0,1.0,3.5,3.5,3.6,,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26504,4.0,0.8274,2.0,5.0,0.0,0.0,3.0,2.0,8.0,199411.0,1.0,0.0,,0.0,4.0,3.5,,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26505,3.0,1.0607,7.0,9.0,0.0,0.0,4.0,1.0,8.0,199503.0,0.5,3.0,3.0,0.0,3.5,3.5,3.2,Graduate degree,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26506,,0.1879,,,,,,2.0,5.0,199406.0,,,,0.0,,,,,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26508,2.0,-1.1673,,,,,,2.0,8.0,199505.0,1.0,0.0,,1.0,1.5,2.0,,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26510,2.5,0.1244,2.0,5.0,0.0,0.0,4.0,1.0,8.0,199411.0,0.0,0.0,3.0,0.0,2.5,3.0,2.1,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26511,2.0,1.6395,2.0,5.0,0.0,0.0,2.0,2.0,5.0,199509.0,1.0,0.0,3.0,0.0,2.0,3.0,,HS diploma,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26512,,-1.9958,2.0,5.0,0.0,0.0,2.0,1.0,8.0,199407.0,,,,1.0,,,,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26513,3.5,0.0608,4.0,10.0,0.0,0.0,3.0,1.0,8.0,199506.0,1.0,3.5,3.0,0.0,3.5,3.5,2.5,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26514,2.5,-0.2433,5.0,9.0,0.0,0.0,4.0,2.0,8.0,199503.0,0.0,1.0,3.0,0.0,2.0,2.5,3.4,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26515,3.0,0.3407,2.0,4.0,0.0,0.0,4.0,1.0,8.0,199503.0,3.0,0.0,,0.0,3.0,3.0,,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26516,1.0,-1.0298,1.0,3.0,0.0,1.0,4.0,1.0,4.0,199406.0,0.0,0.0,3.0,0.0,2.0,3.5,2.6,Less than HS,Male,Hispanic (no race),1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26517,3.5,0.0562,4.0,4.0,0.0,0.0,4.0,2.0,8.0,199410.0,1.0,0.0,3.0,0.0,3.5,3.5,2.3,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26518,1.5,-1.2431,2.0,2.0,0.0,0.0,4.0,1.0,8.0,199402.0,0.0,0.0,,0.0,1.0,2.5,,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26520,2.5,0.2235,2.0,2.0,0.0,0.0,3.0,1.0,6.0,199504.0,1.0,0.0,,0.0,2.0,1.5,,HS diploma,Male,Multiracial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26521,3.0,0.6363,5.0,13.0,0.0,0.0,2.0,2.0,5.0,199502.0,5.0,5.0,3.0,1.0,3.0,3.5,2.4,Bachelor,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26523,2.5,0.9217,2.0,4.0,0.0,0.0,4.0,2.0,6.0,199510.0,0.0,1.0,3.0,0.0,2.5,3.5,3.1,HS diploma,Female,Multiracial,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26524,,,,,,,,1.0,2.0,199400.0,5.5,7.5,3.0,0.0,3.5,,3.0,,Male,Asian,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26525,3.5,0.6503,5.0,6.0,0.0,0.0,4.0,1.0,8.0,199501.0,4.0,8.0,3.0,0.0,3.5,3.5,3.9,Bachelor,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26526,3.5,0.95,7.0,11.0,0.0,0.0,4.0,1.0,8.0,199409.0,4.0,2.0,3.0,0.0,3.0,3.0,2.8,Graduate degree,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26527,3.0,-1.5905,2.0,2.0,1.0,1.0,2.0,2.0,8.0,199505.0,1.0,1.0,3.0,0.0,3.0,3.0,2.7,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26529,1.5,-0.78,,,,,,1.0,3.0,199311.0,1.5,0.0,,1.0,1.0,,,,Male,Black,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26530,3.0,0.7672,4.0,4.0,0.0,0.0,4.0,1.0,8.0,199509.0,1.0,4.0,3.0,,3.0,2.5,3.5,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26531,2.5,-0.0897,2.0,7.0,0.0,0.0,4.0,2.0,8.0,199509.0,1.5,1.0,,,2.5,2.5,,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26532,3.0,-2.2044,4.0,8.0,0.0,0.0,4.0,1.0,8.0,199412.0,2.5,0.5,,,3.0,2.0,,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26533,2.5,0.5369,,,,,,1.0,8.0,199507.0,2.5,0.0,,0.0,1.5,2.5,,,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26535,3.0,0.3214,3.0,8.0,0.0,0.0,1.0,1.0,8.0,199411.0,0.5,4.0,,1.0,3.0,3.5,,Certificate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26536,4.0,1.4128,,,,,,2.0,8.0,199408.0,3.5,0.0,3.0,0.0,4.0,4.0,3.9,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26537,2.5,0.1762,,,,,,1.0,3.0,199412.0,0.5,0.0,,1.0,2.5,3.0,,,Male,Black,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26538,1.5,-0.4807,,,,,,1.0,8.0,199406.0,0.0,0.0,,1.0,1.5,,,,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26539,3.5,1.2817,4.0,2.0,1.0,1.0,2.0,2.0,5.0,199508.0,3.0,14.5,,0.0,3.0,3.0,,Some college/Associate,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26540,2.5,-0.7196,3.0,4.0,0.0,0.0,4.0,1.0,6.0,199507.0,2.0,0.0,3.0,0.0,2.0,2.0,1.6,Certificate,Male,Multiracial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26541,0.5,-0.4533,,,,,,2.0,8.0,199311.0,0.0,0.0,,0.0,0.25,,,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26542,3.0,1.2366,5.0,11.0,0.0,0.0,2.0,1.0,8.0,199404.0,4.0,0.0,3.0,1.0,3.0,3.5,3.7,Bachelor,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26543,2.5,-1.147,3.0,3.0,0.0,0.0,4.0,2.0,5.0,199501.0,2.0,0.0,,1.0,2.0,2.5,,Certificate,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26544,2.5,,,,,,,1.0,3.0,199400.0,0.0,0.0,3.0,0.0,2.5,2.5,0.4,,Male,Black,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26545,3.5,1.2022,4.0,3.0,0.0,0.0,4.0,1.0,8.0,199505.0,5.0,3.0,3.0,0.0,2.0,3.0,2.2,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26546,2.5,-0.0437,1.0,1.0,1.0,1.0,1.0,2.0,5.0,199506.0,0.0,2.0,,1.0,2.0,2.5,,Less than HS,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26547,1.5,-1.3071,,,,,,2.0,8.0,199408.0,0.0,4.0,2.0,1.0,1.5,2.5,1.5,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26548,4.0,,,,,,,2.0,,199500.0,7.0,14.0,3.0,0.0,3.5,3.5,3.3,,Female,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26549,3.0,-0.6995,7.0,4.0,0.0,0.0,4.0,1.0,8.0,199402.0,2.0,1.0,,1.0,2.0,2.0,,Graduate degree,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26550,2.0,-0.0883,4.0,4.0,0.0,0.0,2.0,2.0,8.0,199404.0,1.0,0.0,3.0,1.0,2.0,3.0,1.5,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26551,2.0,0.0385,1.0,2.0,1.0,1.0,2.0,1.0,5.0,199509.0,3.0,0.0,,0.0,1.5,1.5,,Less than HS,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26552,2.0,0.0507,,,,,,2.0,5.0,199501.0,0.0,6.0,2.0,0.0,3.0,3.5,2.1,,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26553,4.0,1.4342,2.0,2.0,0.0,1.0,4.0,1.0,2.0,199507.0,1.0,0.5,2.0,0.0,4.0,,3.1,HS diploma,Male,Asian,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26554,2.5,-0.3798,2.0,4.0,0.0,0.0,3.0,2.0,8.0,199412.0,0.0,0.0,3.0,1.0,2.5,2.5,3.2,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26555,3.0,,,,,,,2.0,,199400.0,3.0,14.0,2.0,1.0,3.0,3.5,3.2,,Female,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26556,1.0,-1.5509,1.0,2.0,1.0,1.0,4.0,2.0,3.0,199505.0,0.0,0.0,,1.0,1.0,,,Less than HS,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26557,2.5,0.0477,2.0,2.0,0.0,0.0,4.0,2.0,3.0,199502.0,1.0,2.0,3.0,,2.5,3.0,2.9,HS diploma,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26558,2.0,-1.3997,,,,,,1.0,5.0,199405.0,0.0,0.0,,0.0,1.0,,,,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26559,3.5,0.4494,2.0,6.0,0.0,0.0,4.0,2.0,8.0,199412.0,1.0,12.0,3.0,0.0,3.5,4.0,3.4,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26560,2.0,-0.3568,,,,,,1.0,8.0,199504.0,0.5,0.0,,1.0,1.5,1.0,,,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26561,3.0,0.902,4.0,4.0,0.0,0.0,4.0,1.0,6.0,199412.0,0.0,0.0,,0.0,2.0,2.0,,Some college/Associate,Male,Multiracial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26562,2.0,0.5252,2.0,3.0,0.0,0.0,4.0,1.0,8.0,199509.0,0.5,0.0,,0.0,2.0,2.5,,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26563,2.5,,2.0,2.0,1.0,1.0,4.0,1.0,8.0,199400.0,0.0,0.0,,0.0,1.5,,,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26564,3.5,1.2666,4.0,9.0,0.0,0.0,4.0,1.0,8.0,199411.0,0.0,1.0,2.0,1.0,3.0,3.0,0.9,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26565,1.0,-0.7812,7.0,6.0,0.0,0.0,4.0,1.0,3.0,199404.0,0.0,0.0,3.0,1.0,0.5,,0.0,Graduate degree,Male,Black,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26566,,0.7049,2.0,3.0,0.0,0.0,4.0,1.0,3.0,199508.0,1.0,0.0,3.0,0.0,2.0,,2.1,HS diploma,Male,Black,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26567,1.0,,,,,,,2.0,8.0,199400.0,0.0,0.0,,,0.5,0.25,,,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26568,4.0,1.6493,2.0,4.0,0.0,0.0,4.0,1.0,8.0,199502.0,1.0,12.0,2.0,0.0,3.5,4.0,3.0,HS diploma,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26569,4.0,1.2972,5.0,11.0,0.0,0.0,2.0,2.0,8.0,199503.0,14.0,0.0,2.0,1.0,3.5,3.5,4.0,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26570,4.0,1.1006,5.0,7.0,0.0,0.0,3.0,2.0,8.0,199412.0,4.5,17.0,2.0,1.0,3.5,3.5,3.2,Bachelor,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26571,2.0,-1.3503,2.0,4.0,0.0,0.0,4.0,2.0,5.0,199405.0,0.5,0.0,,0.0,2.5,2.5,,HS diploma,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26572,3.0,-1.0532,,,,,,2.0,5.0,199510.0,0.5,0.0,,1.0,3.0,3.0,,,Female,Hispanic (race specified),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26573,3.5,-0.1268,,,,,,1.0,2.0,199410.0,3.0,0.0,3.0,0.0,3.5,3.5,3.2,,Male,Asian,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26575,3.5,-1.2875,4.0,6.0,0.0,0.0,4.0,1.0,8.0,199410.0,7.0,1.0,3.0,1.0,3.0,3.0,3.6,Some college/Associate,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26576,4.0,0.0576,2.0,2.0,0.0,0.0,4.0,2.0,8.0,199410.0,2.0,10.0,3.0,0.0,4.0,3.5,4.0,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26577,1.5,-1.0788,,,,,,1.0,6.0,199406.0,0.5,0.0,,0.0,1.0,1.0,,,Male,Multiracial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26578,3.5,1.1543,7.0,12.0,0.0,0.0,2.0,2.0,8.0,199509.0,4.0,1.0,2.0,0.0,4.0,4.0,3.4,Graduate degree,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26579,2.0,0.4971,2.0,3.0,0.0,0.0,2.0,2.0,8.0,199506.0,0.0,0.0,,1.0,2.5,3.0,,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26580,3.0,-0.0169,4.0,11.0,0.0,0.0,4.0,2.0,8.0,199501.0,0.5,0.5,2.0,0.0,3.0,3.5,3.8,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26581,3.5,1.7579,,,,,,1.0,8.0,199501.0,4.0,0.0,,1.0,3.5,,,,Male,White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26582,1.5,-0.5577,2.0,4.0,0.0,0.0,3.0,1.0,5.0,199501.0,0.0,0.0,,0.0,1.5,2.0,,HS diploma,Male,Hispanic (race specified),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26583,3.0,-0.7425,2.0,2.0,0.0,1.0,2.0,2.0,8.0,199502.0,1.0,0.0,3.0,1.0,3.0,3.0,1.3,HS diploma,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26584,2.5,1.0239,4.0,2.0,1.0,1.0,4.0,2.0,8.0,199504.0,0.0,0.0,2.0,0.0,2.5,2.5,2.8,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26585,,1.0361,3.0,6.0,0.0,0.0,2.0,1.0,6.0,199504.0,,,3.0,1.0,,,1.8,Certificate,Male,Multiracial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26587,,-1.1054,2.0,2.0,1.0,1.0,2.0,2.0,3.0,199502.0,,,,0.0,,,,HS diploma,Female,Black,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26588,4.0,0.1565,7.0,11.0,0.0,0.0,4.0,2.0,8.0,199508.0,5.0,8.0,2.0,1.0,3.5,3.5,3.9,Graduate degree,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26589,2.5,-0.1926,4.0,12.0,0.0,0.0,2.0,2.0,8.0,199502.0,0.0,0.0,3.0,0.0,2.5,3.0,2.4,Some college/Associate,Female,White,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26590,,-1.5273,,,,,,1.0,1.0,199208.0,0.0,0.0,,0.0,0.25,,,,Male,Native American,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
