Cluster,Outcome_GPA_Final,Trat_Creditos_Avanzados,Trat_Honors,Trat_Taller_Estudio,Contexto_GPA_9no,Contexto_Habilidad_Mate,Contexto_Ingreso_Familiar,X1PAREDU,X1SEX_1.0,X1SEX_2.0,Efecto_Causal_Creditos,Efecto_Causal_Honors,Efecto_Causal_Taller
2,3.5,1.0,0.0,0.0,0.8492997057487409,1.0913282020088562,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.003234319105437141,0.00124017543335447,-0.03182848726725943
4,0.5,0.0,0.0,0.0,0.2956629824701038,-2.1532400984503233,-0.5626666101030993,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.02247914016683686,0.018601644349619383,0.03503029727861913
4,4.0,8.0,13.0,1.0,1.4029364290273778,2.7316299162589393,1.3715883539811904,1.3821717973421044,0.9839336042921399,-0.9834834377846552,-0.0029675971892512525,0.005187141266804474,-0.06542964891136198
0,2.0,0.0,0.0,0.0,-0.25797374080853325,0.33588907632078174,-0.9495176029199572,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.06192266064960046,0.05699289451973291,-0.0013633740432503483
4,2.5,0.5,0.0,0.0,0.2956629824701038,-0.6915990340370847,-0.5626666101030993,-1.7013434124054108,0.9839336042921399,-0.9834834377846552,0.028470341341053557,0.018105183677586366,-0.02178915342827015
4,2.5,0.0,0.0,0.0,0.2956629824701038,0.7967707890131623,0.9847373611643324,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.022297503336110962,0.01846765502685669,-0.01764093462752135
0,2.0,0.0,0.5,0.0,-0.25797374080853325,0.7573810394428345,-0.9495176029199572,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.04089752586508161,0.025783063002643138,0.07728897154377795
2,3.5,7.5,0.0,1.0,0.8492997057487409,0.9685057685958831,-0.17581561728624137,0.6112929949052256,-1.0163287397013119,1.0167939403764124,0.010239492932966273,0.0014696563278279555,-0.030949513614552004
4,1.5,1.0,0.0,1.0,-1.3652471873658074,-1.349970562569708,-0.9495176029199572,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.050130843164761636,0.05101665369827322,0.07501805315232063
0,2.0,0.0,0.0,1.0,-0.8116104640871703,-0.36868965843857243,-0.5626666101030993,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.06955473487797131,0.058332281799154256,0.08765971343493731
1,2.0,0.0,0.0,0.0,-0.8116104640871703,-1.7646450690353577,-0.9495176029199572,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.03832342265946853,0.04166167635728035,-0.002168045894492321
2,3.5,8.0,12.0,0.0,1.4029364290273778,0.5316474745974937,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,-0.01322098084568418,-0.001473258964639415,-0.017488658209578165
4,1.5,0.0,0.0,1.0,-1.3652471873658074,-0.013965485110180021,-0.17581561728624137,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.023705770528563416,0.04024072329207704,0.09442582835275089
2,3.0,0.0,0.0,1.0,0.8492997057487409,-0.21069780576637817,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.0019494119114264255,0.001643980115697951,-0.062028545796870276
4,1.5,0.0,0.0,1.0,-1.3652471873658074,-1.825893965345263,1.7584393467980481,1.3821717973421044,0.9839336042921399,-0.9834834377846552,0.05286304036766854,0.056406258097338395,0.11091113018277231
5,3.0,3.0,16.0,1.0,0.8492997057487409,2.079642989991836,0.21103537553061655,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.02659032679431058,0.006645629963647264,-0.1784035602298138
2,3.5,0.0,0.0,1.0,0.8492997057487409,-1.1304051727944462,-0.9495176029199572,-0.930464609968532,-1.0163287397013119,1.0167939403764124,0.005740345068914403,0.007816216424873186,-0.12084341823261507
0,4.0,10.0,6.5,0.0,1.4029364290273778,2.539009712316127,0.5978863683474744,1.3821717973421044,0.9839336042921399,-0.9834834377846552,0.03120120093473409,-0.01325600341644619,-0.11043714441079801
2,3.5,0.0,0.0,0.0,0.8492997057487409,0.6470031697677397,-0.5626666101030993,0.6112929949052256,-1.0163287397013119,1.0167939403764124,0.006371341875494273,0.000455626042489856,-0.039027913730225634
1,1.0,0.0,0.0,0.0,-1.9188839106444444,0.6980799878919012,-1.3363685957368152,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.08191466133350911,0.09254410072867358,0.21330038459348843
